icao24,callsign,origin_country,longitude,latitude,altitude_ft,speed_knots,airline,origin,destination,flight_phase,is_anomaly,anomaly_score,timestamp
a09c0bb,AAL2139,United States,61.92562639205332,83.03189530993635,13008.345456345538,306.0213416383385,AAL,SIN,ORD,Climb,False,0.0,2023-01-07T23:56:00
a0216f7,BAW6457,United States,-57.60348973629023,-52.79718913590636,26623.70892513955,325.0613714715204,BAW,FRA,DFW,Cruise,False,0.0,2023-01-07T18:20:00
a0219cb,SWA3573,United States,0.961134583022897,-32.685926690769115,18603.60276271302,519.0981593319094,SWA,DXB,CDG,Cruise,False,0.20261486683235705,2023-01-07T07:44:00
a05d956,UAL188,United States,178.26666312629789,-16.018514844088784,30178.90503233552,405.61603909899736,UAL,LHR,CDG,Descent,False,0.0,2023-01-07T11:23:00
a082b96,SWA7289,United States,-7.449686798270051,-57.11423678227647,16272.540960168866,353.42420213638354,SWA,DXB,ORD,Climb,True,0.0,2023-01-07T00:44:00
a067ff0,UAL529,United States,-60.339935176165994,-63.8938507969776,23371.797798093212,385.37055096417225,UAL,LHR,JFK,Climb,False,0.0,2023-01-07T09:18:00
a086a83,SWA6644,United States,174.79034603191366,-29.71642168123892,34574.40678397729,479.10440443641625,SWA,ORD,JFK,Climb,False,0.0,2023-01-07T01:35:00
a06f5e1,AFR3754,United States,-161.10676579389445,59.85007259960469,29286.942792109738,547.6822144207696,AFR,CDG,HND,Climb,False,0.0,2023-01-07T10:57:00
a0967d8,KLM435,United States,-31.4541425912777,-84.92383636826659,28944.99027292762,307.4492784407772,KLM,LAX,DFW,Descent,False,0.0,2023-01-07T13:26:00
a0bca69,DLH2436,United States,84.0724812693042,80.71712239351643,14887.054034026809,317.0636393971163,DLH,SIN,HND,Descent,False,0.0,2023-01-07T10:16:00
a02c4ad,KLM9444,United States,23.0230293526879,-44.28747726884375,23035.75774364703,537.3072471569958,KLM,FRA,DFW,Descent,False,0.0,2023-01-07T04:22:00
a035aa5,UAL7623,United States,5.021052660240315,-85.16662990342157,11830.920634534059,424.05646226344516,UAL,JFK,ORD,Descent,False,0.0,2023-01-07T00:04:00
a091a88,SWA9600,United States,-36.13384989864852,67.67665713411594,14084.25391306014,404.005845395943,SWA,SIN,LAX,Climb,False,0.0,2023-01-07T22:15:00
a0ec3f3,DLH2486,United States,-102.27360470600738,67.94627247027671,37611.902077849954,369.29824535858717,DLH,SIN,DXB,Climb,False,0.006381981263434244,2023-01-07T12:22:00
a0617bb,UAL6124,United States,116.86579240154902,-55.445950636016846,26164.475824075897,380.90038743152394,UAL,LHR,SIN,Descent,False,0.0,2023-01-07T09:53:00
a09671c,UAL2105,United States,96.6571180823849,27.282620324192123,34293.808984562944,441.0774187957112,UAL,JFK,LAX,Climb,False,0.0,2023-01-07T11:58:00
a01c685,KLM2906,United States,-22.749750439482,-40.514092798706606,23895.277780434495,419.04401042073613,KLM,CDG,DFW,Descent,False,0.0,2023-01-07T05:03:00
a08d6db,SWA4048,United States,-8.560361613702554,-19.85121362928753,17646.803191577437,335.4219395716979,SWA,FRA,DXB,Cruise,False,0.0,2023-01-07T21:07:00
a0edaa6,KLM1072,United States,67.38384525872581,-75.68987152430614,12872.75287478266,321.53366723830044,KLM,SIN,DFW,Climb,False,0.0,2023-01-07T15:30:00
a0d8c75,BAW101,United States,111.64095374952115,60.13972164726826,36542.973915009614,305.3236360447685,BAW,LAX,CDG,Descent,False,0.0,2023-01-07T18:18:00
a06b75d,UAL4824,United States,120.2724240471955,-22.600443548876484,38609.52017314889,359.25743698059523,UAL,LAX,JFK,Climb,True,0.0,2023-01-07T12:50:00
a0d6610,DLH9254,United States,-69.27736278877639,-76.24929639510202,22848.00633951449,345.37208366080824,DLH,LHR,CDG,Descent,False,0.0,2023-01-07T00:10:00
a01c8d3,DLH3926,United States,-148.08865348256,72.36896830173484,22334.803314947407,523.7551971757204,DLH,DFW,CDG,Cruise,False,0.0,2023-01-07T23:35:00
a02f7c9,KLM1721,United States,-155.1086397580715,18.64033721602648,15139.83748139936,459.0364149835193,KLM,LHR,DFW,Cruise,False,0.0,2023-01-07T05:42:00
a036c43,UAL9706,United States,20.42682656837806,42.35831217371856,32235.53518794334,436.6428882181289,UAL,DXB,LHR,Cruise,False,0.0,2023-01-07T23:30:00
a06716b,DLH1473,United States,-4.120280958447239,6.392188080800267,37166.25774350397,450.15388761106726,DLH,DXB,LHR,Climb,False,0.0,2023-01-07T16:50:00
a03677b,DAL2947,United States,-52.201796221941194,61.45755387114815,15662.766056976183,347.8289147833593,DAL,LHR,CDG,Climb,False,0.0,2023-01-07T08:14:00
a05e9d1,BAW3085,United States,-95.64964315995765,-77.62059743926719,10276.492503451322,545.1063015395514,BAW,LHR,LAX,Cruise,False,0.0,2023-01-07T15:06:00
a0b7098,SWA5767,United States,136.41655389821148,66.75427520802151,26938.085184007374,440.33210851595146,SWA,SIN,FRA,Descent,False,0.0,2023-01-07T22:00:00
a0eff5e,AAL9511,United States,157.33002482267779,-48.197261777589404,19200.102321101032,484.991178320452,AAL,JFK,LHR,Cruise,False,0.0,2023-01-07T17:25:00
a08fdf4,AAL7383,United States,93.05708867337603,-51.427339181324164,33967.947415959665,389.88610671486754,AAL,LHR,DXB,Cruise,False,0.0,2023-01-07T13:22:00
a030a51,AFR3836,United States,-85.81875895324299,-71.39829131503933,10429.571962361273,534.2614103751138,AFR,FRA,JFK,Cruise,False,0.0,2023-01-07T04:33:00
a075a8b,UAL1566,United States,116.40123232683828,-51.650082373384556,31008.26110457664,504.73565302817946,UAL,LHR,SIN,Descent,False,0.0,2023-01-07T13:23:00
a025106,SWA8036,United States,77.09137885399065,-78.03055971816201,10712.338882209177,321.89411398358976,SWA,CDG,SIN,Cruise,False,0.0,2023-01-07T19:45:00
a07bd1f,BAW7573,United States,-94.75388811054603,28.596370798122393,31641.364574693234,407.81580581276336,BAW,DFW,HND,Cruise,False,0.0,2023-01-07T08:16:00
a02f29a,KLM6375,United States,-165.8950198046914,85.04967321540991,11050.953575664069,340.0561762982247,KLM,CDG,SIN,Descent,False,0.0,2023-01-07T15:42:00
a01c365,AAL9021,United States,-25.254559744157575,59.97718098674844,27003.57431358194,458.55626566918215,AAL,FRA,DFW,Climb,False,0.0,2023-01-07T17:58:00
a03cf8f,DLH9783,United States,-6.291234591812781,16.563630703626345,27526.168473294103,444.76013112891167,DLH,DFW,ORD,Descent,False,0.0,2023-01-07T12:35:00
a0d6b95,SWA4069,United States,44.6093145774218,-58.833228649168355,23184.507135573855,326.67600621000196,SWA,CDG,HND,Descent,False,0.0,2023-01-07T15:03:00
a0a50cf,DAL7765,United States,-20.98277679777948,13.084452571247937,22531.402192296817,397.7956756189963,DAL,DFW,CDG,Cruise,False,0.0,2023-01-07T20:52:00
a09bb16,AAL246,United States,61.71187127556681,1.533033687642046,36395.80943707909,422.66634887174746,AAL,SIN,LHR,Climb,False,0.0,2023-01-07T13:05:00
a03062f,DLH4411,United States,-60.69117206704905,-66.21734939812616,38448.161143553945,414.1865077101541,DLH,HND,ORD,Descent,False,0.0,2023-01-07T23:16:00
a04cd29,BAW2803,United States,56.18112904650556,-4.965937861364438,29913.431385544765,541.3922611818,BAW,DXB,LHR,Descent,True,0.0,2023-01-07T04:01:00
a02aa2c,DLH3445,United States,94.22711145264964,-15.681173665531247,37782.79438782783,358.01677129235463,DLH,DFW,LHR,Climb,False,0.0,2023-01-07T20:54:00
a06bfa3,DAL2608,United States,136.1355907310999,-12.91413446513829,19110.390984528876,359.22895138201346,DAL,DXB,DXB,Cruise,False,0.0,2023-01-07T17:37:00
a0c4a06,BAW1083,United States,93.11572411938533,-81.08914283460192,25512.35856494925,530.4747849988228,BAW,HND,DXB,Climb,False,0.0,2023-01-07T16:40:00
a0bf4bd,SWA702,United States,173.62512264139679,1.4294566226733991,32128.924660001223,412.6465341508798,SWA,JFK,DFW,Descent,False,0.0,2023-01-07T12:16:00
a0c6115,AAL7950,United States,68.09489314422842,74.98689262110943,34718.499168431226,398.8715040289809,AAL,LHR,LHR,Descent,False,0.0,2023-01-07T02:40:00
a0a1170,BAW7373,United States,-130.8473502917448,-49.908106371788676,34418.23422881048,341.4818286152659,BAW,ORD,JFK,Cruise,False,0.0,2023-01-07T09:39:00
a0d6718,SWA2093,United States,49.944649684480936,-56.84251467945272,37886.99195943419,365.1614247265139,SWA,DXB,FRA,Descent,False,0.0,2023-01-07T01:08:00
a098704,AAL6814,United States,-15.704081239974187,70.6418487155621,20561.007872177754,411.4173753149514,AAL,FRA,LHR,Climb,False,0.0,2023-01-07T13:29:00
a056096,AFR2901,United States,36.825920425637946,61.433138964891924,15027.321259456632,536.873748181104,AFR,FRA,JFK,Descent,False,0.25883980494913383,2023-01-07T00:50:00
a08b9f2,AAL8004,United States,155.8427643767999,-78.44813352838533,23638.27146596041,331.13091496057143,AAL,ORD,DXB,Descent,False,0.16013181432016604,2023-01-07T17:25:00
a054212,DAL446,United States,161.9018676168322,44.71915702074719,14945.572981542042,505.984236569155,DAL,FRA,JFK,Climb,False,0.0,2023-01-07T08:35:00
a0dcff5,SWA1721,United States,-165.22348040163143,-26.356350370745638,19823.38111318597,407.683404810949,SWA,DXB,LHR,Cruise,False,0.0,2023-01-07T00:29:00
a088a71,BAW2389,United States,-64.31697718021508,-65.20166677012959,32679.120963868227,338.8264871881636,BAW,LAX,FRA,Climb,False,0.0,2023-01-07T11:20:00
a04b03c,DAL2098,United States,92.7495083689663,-20.109787505762725,35886.08207502004,456.7052374237113,DAL,CDG,LAX,Descent,False,0.0,2023-01-07T22:49:00
