icao24,callsign,origin_country,longitude,latitude,altitude_ft,speed_knots,airline,origin,destination,flight_phase,is_anomaly,anomaly_score,timestamp
a09f82e,AAL2250,United States,38.09592285539998,87.02360450127077,12969.19455382836,473.43568481723366,AAL,SIN,FRA,Cruise,False,0.1302498236385691,2023-01-10T23:04:00
a0c8c10,DLH2327,United States,30.280648621838964,-35.87244587643782,33700.436643030946,426.472268385448,DLH,ORD,FRA,Climb,False,0.0,2023-01-10T11:03:00
a0681fd,KLM6610,United States,110.59639811008157,-79.10202601950128,18624.83224763698,522.4311702923452,KLM,JFK,ORD,Cruise,True,0.0,2023-01-10T07:42:00
a0f067d,AAL1233,United States,-5.963050004825249,-50.02472798917942,19241.899508692644,483.69860462617686,AAL,DXB,LHR,Cruise,False,0.0,2023-01-10T02:59:00
a0bb4ec,AAL8180,United States,-52.29340675515233,68.15795125470612,20254.528228447758,340.93393722586467,AAL,JFK,HND,Cruise,True,0.0,2023-01-10T19:42:00
a0cd7b6,AFR1356,United States,-62.33521605094592,17.19994256470099,34468.91601886254,383.09520037545553,AFR,LAX,ORD,Climb,False,0.0,2023-01-10T14:38:00
a0e4e72,BAW3121,United States,130.0956216834631,59.89032726666045,27888.259484352096,392.08283453227665,BAW,SIN,JFK,Cruise,False,0.0,2023-01-10T07:14:00
a04bf28,AFR7235,United States,-65.46841111274884,73.24717357353055,20639.191621068796,401.18359518596685,AFR,DXB,SIN,Descent,False,0.0,2023-01-10T12:45:00
a07d1fb,AAL234,United States,-113.18713246459048,79.66973917193522,17082.25192278495,385.1672738837729,AAL,SIN,LAX,Climb,False,0.0,2023-01-10T16:35:00
a023c46,BAW9396,United States,39.740384981030616,23.827673609764133,14749.256212190558,388.13781123381244,BAW,LAX,LHR,Cruise,False,0.0,2023-01-10T15:48:00
a0c6113,BAW8162,United States,78.61421389647558,16.321889948027277,32568.6182212015,445.08559828853697,BAW,DXB,SIN,Cruise,False,0.15577407996829887,2023-01-10T17:32:00
a0cafac,AAL3607,United States,-135.55995727150398,-48.306190128030515,25832.503392337992,311.3766161962876,AAL,CDG,DXB,Descent,False,0.0,2023-01-10T04:07:00
a04362f,AAL7473,United States,72.24665325451124,72.50999872625226,18087.300219519486,427.97593767920085,AAL,LAX,DFW,Cruise,False,0.005342301923197767,2023-01-10T16:40:00
a056069,KLM3395,United States,174.4765886415575,51.441603091249874,23149.58994899132,400.97424630083185,KLM,HND,DFW,Cruise,False,0.0,2023-01-10T04:48:00
a042fca,SWA3214,United States,-59.48076615417432,28.975263810519806,10902.098715372696,312.3375321428022,SWA,LHR,HND,Climb,False,0.0,2023-01-10T12:52:00
a0ba535,UAL9006,United States,127.77268058093568,-70.97082544598412,25924.27511296837,357.55018698173643,UAL,LHR,LAX,Descent,True,0.0,2023-01-10T14:13:00
a04c2c9,AAL3601,United States,53.23907700547002,-11.835300753606191,30041.84438062902,351.11988225472504,AAL,SIN,CDG,Descent,False,0.0,2023-01-10T00:53:00
a0c54e1,UAL6200,United States,57.164828051954885,-16.538051304065803,24394.175154839486,488.615136184418,UAL,FRA,JFK,Descent,False,0.0,2023-01-10T18:37:00
a01c90e,SWA9238,United States,48.08363866892768,-82.35676412123507,36682.754211545864,458.7083154214881,SWA,FRA,LHR,Descent,False,0.0,2023-01-10T03:29:00
a05da56,DAL1592,United States,73.85554116105652,41.866173108742004,16673.691590763447,500.60110859375095,DAL,CDG,JFK,Descent,False,0.0,2023-01-10T10:09:00
a0dd1a2,SWA9869,United States,-4.993218439531233,-34.22463023002403,22479.763900271733,387.6905844486559,SWA,LAX,SIN,Descent,False,0.0,2023-01-10T09:33:00
a0bf0c3,BAW1869,United States,-20.812169118727326,-19.26855526731741,19533.242508234252,471.7489387544722,BAW,LHR,JFK,Cruise,False,0.0,2023-01-10T05:26:00
a037e85,KLM784,United States,-150.59086169109239,-46.52135926891239,14831.216503469917,444.7872082475011,KLM,JFK,CDG,Descent,False,0.0,2023-01-10T19:47:00
a0d038a,AAL5680,United States,-137.53191947782284,82.6320267150974,16817.722864689847,352.95687723888597,AAL,ORD,ORD,Cruise,False,0.2133503529198778,2023-01-10T11:13:00
a05a81a,KLM5761,United States,47.380167807729265,65.91887749916509,37414.8100030791,491.25728974990045,KLM,LAX,FRA,Cruise,False,0.0,2023-01-10T19:36:00
a07c74f,UAL1001,United States,-134.9046671763374,87.75945427833517,35193.33289899941,503.07657144058624,UAL,DXB,DFW,Cruise,False,0.0,2023-01-10T04:22:00
a0f2a0c,BAW5015,United States,72.52271782948449,71.49799989087177,26065.934816666384,340.1610211482721,BAW,DFW,LAX,Descent,False,0.04954556718579214,2023-01-10T20:03:00
a0bdc93,UAL3472,United States,103.03918558644494,13.036173674241525,26975.646011599998,330.31693138840126,UAL,LAX,JFK,Descent,False,0.0,2023-01-10T11:17:00
a01ae8e,DLH887,United States,3.777533565333812,-58.42581503274168,23169.389177297686,521.8627459511109,DLH,HND,SIN,Cruise,True,0.0,2023-01-10T05:23:00
a0cb84c,AFR830,United States,-49.829360091089086,25.564140455402793,13427.657738713886,396.5567839363653,AFR,JFK,DFW,Climb,False,0.0,2023-01-10T16:54:00
a0c078a,SWA7792,United States,177.2483723482626,53.866473862041005,25772.215975972606,457.6798221524748,SWA,DFW,SIN,Descent,False,0.0,2023-01-10T08:23:00
a05e52f,AAL271,United States,-17.359032017415615,22.44154443035997,37677.013416297166,393.4548932274377,AAL,LHR,JFK,Cruise,False,0.0,2023-01-10T14:00:00
