icao24,callsign,origin_country,longitude,latitude,altitude_ft,speed_knots,airline,origin,destination,flight_phase,is_anomaly,anomaly_score,timestamp
a027762,AFR9876,United States,25.442024755775265,-51.60881232688104,33212.7452366567,510.46602461151815,AFR,JFK,DXB,Climb,False,0.0,2023-01-06T15:09:00
a0e445e,DLH3600,United States,117.267551767761,-28.739148652385445,30192.320109502754,542.3871773896976,DLH,DFW,FRA,Descent,False,0.0,2023-01-06T17:19:00
a01878c,KLM4173,United States,-9.168816011782212,22.249719223738524,37572.744035981275,315.7998262642654,KLM,HND,LHR,Descent,False,0.0,2023-01-06T20:51:00
a073c9d,KLM9482,United States,-125.95958856349934,-40.30146624945072,35964.83202640207,497.08271869138184,KLM,DFW,DXB,Cruise,False,0.0,2023-01-06T22:06:00
a0f124e,SWA1179,United States,60.217743497696944,76.79543094454166,19784.676892911473,549.7626020905933,SWA,ORD,HND,Descent,True,0.0,2023-01-06T07:54:00
a0ac894,DAL9488,United States,-145.0344700291197,80.58843587227963,21547.93905608927,479.02416128618813,DAL,ORD,HND,Cruise,False,0.0,2023-01-06T10:38:00
a051630,BAW2068,United States,37.4631363670083,-15.457815963674875,17232.35337670148,306.70376640951656,BAW,LHR,LHR,Cruise,True,0.0,2023-01-06T02:45:00
a05eb31,SWA484,United States,131.9975391740175,-74.03870470791277,26441.67223568988,519.6770099146775,SWA,CDG,LHR,Climb,False,0.0,2023-01-06T16:49:00
a0762ce,BAW5875,United States,-22.24803588052771,-40.18913213683407,30479.729441332023,369.3162233103429,BAW,ORD,DFW,Climb,False,0.0,2023-01-06T14:39:00
a0c1009,DLH1463,United States,-77.91024709894836,11.512325636702485,34312.108632422096,404.36851445815455,DLH,LAX,DFW,Cruise,True,0.0,2023-01-06T23:39:00
a064278,UAL6930,United States,169.1765690181465,31.073996768409742,32095.58576557162,344.4371821979219,UAL,DXB,FRA,Climb,False,0.0,2023-01-06T10:37:00
a04181a,DAL4793,United States,123.24784913550911,-62.325585714662125,28679.479201879105,524.4651237308464,DAL,DXB,FRA,Descent,False,0.0,2023-01-06T03:19:00
a0835cd,DLH5334,United States,80.6753393903503,-75.30604926699293,31627.542067895283,405.020953761243,DLH,FRA,DXB,Descent,False,0.0,2023-01-06T15:14:00
a055d8d,AAL8028,United States,106.7520182357195,57.12663938789527,28532.53348485997,327.6090925585046,AAL,ORD,LHR,Climb,False,0.0,2023-01-06T03:09:00
a06d2ad,AFR850,United States,143.0101593542836,-86.62002462619068,17936.846121400908,474.5011130289337,AFR,FRA,DFW,Descent,True,0.0,2023-01-06T05:01:00
a037d64,AAL113,United States,-164.81247070703256,75.32139073744617,27393.932486412938,474.57596628647946,AAL,CDG,CDG,Cruise,False,0.11875157429070038,2023-01-06T17:39:00
a0c4881,UAL9238,United States,-140.8475047889304,-79.45332813514702,34957.93194508579,342.66829854887527,UAL,HND,FRA,Climb,False,0.28226195453323505,2023-01-06T19:36:00
a0a062f,AAL2131,United States,-48.404174736305094,76.53997181777652,26453.05047074937,381.8790503115531,AAL,DXB,DXB,Cruise,False,0.0,2023-01-06T02:35:00
a0ae004,KLM9748,United States,164.7102248507755,34.96244269105475,21356.961125489703,383.4875686527068,KLM,CDG,SIN,Cruise,False,0.0,2023-01-06T02:08:00
a050e35,UAL670,United States,54.25561813473976,-71.52179953131588,23361.141766020664,371.29703295337896,UAL,CDG,LAX,Climb,False,0.0,2023-01-06T13:22:00
a08a8d9,BAW3946,United States,122.90298903133737,45.010157347856335,19155.273911641805,469.381178684653,BAW,SIN,HND,Descent,False,0.0,2023-01-06T07:42:00
a03af9c,DLH2472,United States,166.803379308839,10.31298750165756,33625.57704767774,393.87860767214465,DLH,CDG,CDG,Cruise,False,0.0,2023-01-06T20:11:00
a095174,AAL247,United States,-128.2017279011966,28.002616815862964,39097.371400666685,433.47460787024875,AAL,DFW,LAX,Cruise,False,0.0,2023-01-06T08:47:00
a02b4aa,AAL3146,United States,56.11890604493857,1.9720163420977599,28720.87332044531,398.0908998443821,AAL,LAX,SIN,Descent,False,0.0,2023-01-06T16:48:00
a0c470e,UAL7068,United States,-4.043136966098757,-68.40731532489127,37020.747744829474,461.5356502763421,UAL,ORD,DFW,Descent,False,0.0,2023-01-06T08:57:00
a043bfa,DAL1065,United States,-140.95339083065363,-61.92684129603681,13486.411556893567,465.5463846467879,DAL,FRA,DFW,Climb,True,0.11026073324877111,2023-01-06T07:24:00
a06f499,AAL9548,United States,4.6038485039900365,-61.27129829000626,16798.982948146808,480.6313272277591,AAL,SIN,CDG,Climb,False,0.0,2023-01-06T13:02:00
a0adb26,DAL970,United States,105.27214054713039,-83.24637882812178,11573.028425343116,532.1591964004899,DAL,LAX,DXB,Climb,False,0.0,2023-01-06T13:27:00
a0af88d,AFR6122,United States,69.28502098653317,-68.08819066928925,11809.83637725423,353.2758289735581,AFR,DFW,DFW,Descent,False,0.0,2023-01-06T03:39:00
a0c9cb6,AAL1084,United States,30.802611669014823,-88.45680049961089,21593.32731410654,449.2430989010195,AAL,DXB,HND,Cruise,False,0.0,2023-01-06T08:39:00
a0a3c2f,DAL8548,United States,63.42310530273909,4.368471655239219,17559.141621241684,467.62414972137515,DAL,LAX,CDG,Descent,False,0.04692935093685833,2023-01-06T07:55:00
a082f12,UAL570,United States,-145.50928241097256,-2.0107274304278917,33995.69576821609,507.5018909592708,UAL,JFK,LHR,Descent,False,0.14601909659171916,2023-01-06T06:21:00
a01d356,AAL5359,United States,-121.27865633131833,-13.43818003297281,12293.071738970715,461.4153299795226,AAL,DFW,DXB,Climb,False,0.0,2023-01-06T01:42:00
a02b48f,AFR5711,United States,-49.68906442747797,-29.33151613349795,14398.586883769847,348.28527946064094,AFR,ORD,LAX,Climb,False,0.0,2023-01-06T17:08:00
a0ce751,SWA2393,United States,11.764352069129671,25.35578362269284,28089.70448010885,399.8319772853228,SWA,JFK,SIN,Descent,False,0.0,2023-01-06T17:31:00
a08a077,DLH6705,United States,-125.88258853863992,36.48121641349904,35955.35238745995,493.76681559889647,DLH,FRA,CDG,Descent,False,0.0,2023-01-06T17:58:00
a0526cc,DAL2304,United States,-114.88166211307637,35.36867325296281,39031.48921764607,362.96485906116004,DAL,SIN,LHR,Cruise,False,0.0,2023-01-06T10:07:00
a0e3480,DAL8025,United States,142.4853321733787,-23.336786211236202,34783.975902713384,511.3903805033209,DAL,CDG,FRA,Climb,False,0.0,2023-01-06T00:37:00
a0c5bd6,AAL3143,United States,45.820919715526315,75.6179685507314,15870.36670871529,500.64764325054193,AAL,JFK,DFW,Cruise,False,0.0,2023-01-06T23:50:00
a0a6bf5,SWA7006,United States,-163.38769533427123,13.73510097549024,31965.066335276406,337.75420320582293,SWA,DXB,SIN,Descent,False,0.0,2023-01-06T03:02:00
a0eac21,DLH9669,United States,-28.43254352740982,-46.65114567285059,36945.26765626038,345.5689001999751,DLH,FRA,DXB,Cruise,False,0.0,2023-01-06T13:51:00
a0a5f27,AAL8882,United States,48.285229216803316,-80.0006952088039,11786.913433471145,394.3020322650059,AAL,CDG,SIN,Descent,False,0.0,2023-01-06T23:41:00
a0d6e02,UAL5924,United States,61.29160203522969,-47.90454416298253,11943.626607318978,425.983986225394,UAL,HND,DXB,Cruise,False,0.0,2023-01-06T14:40:00
a05771f,KLM5421,United States,65.04918236185219,-67.06112664260459,23782.102295984365,364.5720342753164,KLM,FRA,HND,Cruise,False,0.0,2023-01-06T16:15:00
a07c79f,SWA4775,United States,136.9739320591553,83.95865137901097,14790.14762235131,506.74240571387105,SWA,LAX,HND,Cruise,False,0.0,2023-01-06T00:33:00
a08769f,BAW7705,United States,152.27007192183225,61.07734443667297,12618.445236756812,337.7005878816705,BAW,FRA,DXB,Climb,False,0.0,2023-01-06T11:47:00
a03faeb,AAL6509,United States,46.5805535389857,44.670344532363146,16313.022399845919,384.2329184925593,AAL,DFW,LHR,Descent,False,0.0,2023-01-06T17:59:00
a0a532b,BAW1756,United States,-153.49173398452848,13.216933213469517,29649.23783070214,539.9599865067667,BAW,ORD,SIN,Climb,False,0.20379545625796422,2023-01-06T16:39:00
a07c2a0,AAL4278,United States,-158.2710743675937,-28.95023056817776,38820.05334069246,378.82100779743547,AAL,ORD,DXB,Cruise,False,0.0,2023-01-06T17:07:00
a0ce4ec,KLM1329,United States,-140.51586325091182,-8.241463239820874,29118.771892349625,455.8195891393475,KLM,FRA,LAX,Climb,False,0.0,2023-01-06T14:33:00
a0d0b10,KLM9679,United States,-165.70005254458272,-71.50888883108061,24987.91041010149,473.80525114628824,KLM,DFW,HND,Descent,False,0.0,2023-01-06T05:34:00
a0891a6,BAW4471,United States,117.25972053723746,-43.73542510346434,14891.248423771714,314.0121308466707,BAW,SIN,SIN,Descent,False,0.0,2023-01-06T01:43:00
a043e20,DAL9917,United States,-108.98294982683092,-30.27856227097172,22888.52754420264,426.341025362095,DAL,DFW,LAX,Cruise,False,0.0,2023-01-06T22:35:00
a03aaba,AAL6528,United States,170.03813035059017,-67.86674734380912,21608.198072410214,430.29841449452624,AAL,DFW,LAX,Climb,False,0.0,2023-01-06T18:54:00
a0224a4,UAL8783,United States,57.90353402562093,77.71446059928431,12745.703995064687,368.6816286726228,UAL,SIN,JFK,Descent,True,0.0,2023-01-06T15:54:00
a05f78e,AAL3379,United States,-117.8137659074393,-37.16127182481904,31281.820238961354,346.49891898661326,AAL,FRA,CDG,Cruise,False,0.0,2023-01-06T10:30:00
a0abda4,KLM560,United States,-2.6334075215697794,-44.352631670512466,28829.615862963336,332.11236548593837,KLM,LAX,JFK,Descent,True,0.19581924517447763,2023-01-06T10:42:00
a06d7de,DLH6620,United States,-9.333482552131414,-23.24644959900732,29275.97382647869,341.268154394217,DLH,DFW,DFW,Descent,False,0.0,2023-01-06T04:25:00
a02a0a2,DLH1362,United States,-61.67549128503059,53.213047408533555,28812.444393717196,439.724355148673,DLH,LAX,LAX,Climb,False,0.0,2023-01-06T22:27:00
a080414,SWA8468,United States,18.29721661791578,37.33827707956492,27991.789894257126,533.7429387078462,SWA,JFK,DFW,Descent,False,0.0,2023-01-06T12:02:00
a096e59,DLH8180,United States,79.7955618344003,19.887092323463776,33204.61500367103,536.3110327319037,DLH,DFW,DXB,Descent,False,0.29319084664735,2023-01-06T09:33:00
a0768ae,KLM3743,United States,156.7987253374094,-37.01826575802237,21643.223719807324,457.10477951299873,KLM,FRA,CDG,Descent,False,0.0,2023-01-06T01:09:00
a0e6435,BAW163,United States,41.88070817613942,70.6251621116821,27522.169904437367,539.8150868284683,BAW,FRA,HND,Climb,False,0.04021778922931461,2023-01-06T17:59:00
