icao24,callsign,origin_country,longitude,latitude,altitude_ft,speed_knots,airline,origin,destination,flight_phase,is_anomaly,anomaly_score,timestamp
a05eb83,DLH9116,United States,163.41037144713147,83.14940237867046,30374.44106172268,333.0893009997713,DLH,HND,CDG,Climb,False,0.0,2023-01-23T02:29:00
a039278,AFR9759,United States,-61.9029037227957,-13.031045375684783,37087.82359268745,383.3579584612858,AFR,CDG,JFK,Climb,False,0.0,2023-01-23T09:51:00
a0bed3c,DLH6647,United States,-12.514026620018882,-50.53807270912159,11007.936800466392,402.68371557891453,DLH,FRA,DXB,Climb,False,0.0,2023-01-23T17:09:00
a0eb12d,AFR7110,United States,-10.87294968921475,-44.00887386590763,28302.359789588376,369.43799578202845,AFR,DFW,LAX,Descent,False,0.0,2023-01-23T07:23:00
a08f053,DAL6951,United States,168.42266037542078,86.83114555479762,20953.91884878387,463.4117432702375,DAL,HND,ORD,Cruise,False,0.0,2023-01-23T00:31:00
a0bce48,DAL3477,United States,82.26344305884072,10.629799346207875,25110.493959897893,469.72804866181093,DAL,ORD,FRA,Cruise,False,0.0,2023-01-23T07:42:00
a08625b,SWA2252,United States,142.71032764597732,-79.83015106274411,22000.60252653421,356.87083832706395,SWA,FRA,LAX,Cruise,False,0.0,2023-01-23T02:50:00
a0b2c47,AAL5665,United States,85.07243170739923,-45.42671807847889,32471.34940267192,314.9348511265493,AAL,LAX,SIN,Descent,False,0.0,2023-01-23T10:42:00
a0e3d2b,SWA8405,United States,-153.0829121771136,-13.031698887921806,12006.173953350703,347.35966048448716,SWA,DXB,JFK,Climb,False,0.0,2023-01-23T01:11:00
a0bcdca,AAL3588,United States,-152.81632113962675,15.7946924175683,19496.801631019953,385.2919585147121,AAL,CDG,SIN,Climb,False,0.0,2023-01-23T16:16:00
a025a17,DLH9094,United States,58.066245226735816,57.35678889287664,32089.960224289145,401.4561067565953,DLH,SIN,DXB,Cruise,False,0.0,2023-01-23T13:14:00
a04d19a,KLM8954,United States,78.27662009390184,45.49880533864558,29458.282544252004,320.0751718820958,KLM,SIN,FRA,Cruise,False,0.0,2023-01-23T07:55:00
a0a654a,KLM3040,United States,-17.482774062730698,-28.985461609902657,32563.58749009891,469.21079268033384,KLM,HND,FRA,Climb,False,0.0,2023-01-23T13:07:00
a061a56,SWA4430,United States,-88.30267125966424,-15.663717082715436,30550.942634504423,391.059237738688,SWA,LAX,JFK,Descent,True,0.0,2023-01-23T11:17:00
a0683ec,DAL8190,United States,-98.76933019022322,7.485459376626949,14338.947651859122,361.884384716246,DAL,DXB,CDG,Descent,False,0.0,2023-01-23T18:25:00
a01e2ed,UAL1693,United States,21.77012828827526,-10.00122194769159,27041.79923320868,380.9150003655613,UAL,LAX,LHR,Descent,False,0.0,2023-01-23T14:57:00
a0803ba,KLM4315,United States,-42.52632804722691,47.35244265141864,23457.77276403345,451.01519101669686,KLM,ORD,ORD,Descent,False,0.0,2023-01-23T09:22:00
a0cf1d7,DLH2562,United States,-108.28547517166142,-35.30125455672375,15580.161038267026,395.7132926553269,DLH,DFW,DXB,Descent,True,0.0,2023-01-23T04:47:00
a0bb321,SWA8594,United States,-80.69798756696466,-42.54400819500545,33236.654962197004,357.11742111346445,SWA,HND,DXB,Climb,False,0.0,2023-01-23T18:20:00
a04e6fb,DLH6882,United States,114.02361477473244,51.99179069244448,23793.8757869428,312.29445095993333,DLH,ORD,JFK,Cruise,False,0.0,2023-01-23T19:30:00
a0b7e1c,AFR7719,United States,0.5004787402302497,-72.91794953313837,25128.372440939565,362.79811482497945,AFR,JFK,DFW,Climb,False,0.0,2023-01-23T15:15:00
a022ea4,DAL3688,United States,134.16939418847898,-24.77292415750412,15425.150018875574,454.94198338907734,DAL,JFK,HND,Descent,False,0.0,2023-01-23T06:43:00
a063d3a,AFR544,United States,-32.36051538111644,-0.4314438252181674,23252.355778470293,309.0986609867788,AFR,FRA,CDG,Descent,False,0.0,2023-01-23T06:26:00
a05c273,DLH9981,United States,1.2372869733088123,23.018214244659404,36251.567906410215,453.9291103079171,DLH,FRA,DFW,Cruise,True,0.0,2023-01-23T19:41:00
a0b46bb,AAL6222,United States,-18.785147839368705,-57.3657271667834,22951.01706833087,436.87333741888176,AAL,SIN,LAX,Descent,False,0.0,2023-01-23T02:29:00
a0d274b,SWA1253,United States,-17.101851424675772,-69.016685471256,35548.9343979757,311.9299651473986,SWA,DFW,CDG,Climb,False,0.0,2023-01-23T16:59:00
a01dcfc,UAL8854,United States,176.92718428054985,44.26547901387772,29418.461519998276,480.5612858939009,UAL,SIN,ORD,Cruise,False,0.0,2023-01-23T23:55:00
a084544,KLM1204,United States,-178.74111163881912,-2.5269075547582673,21800.858184440993,470.0790543046709,KLM,DXB,ORD,Descent,False,0.0,2023-01-23T09:29:00
a0a5724,AAL6404,United States,28.677761432231478,-68.63913213597665,10642.8869393011,341.5222076735436,AAL,DXB,DXB,Climb,False,0.0,2023-01-23T17:24:00
a02e70a,BAW6274,United States,92.63461662017545,-11.180572768388316,16970.576726869374,368.2003150732121,BAW,FRA,FRA,Climb,False,0.0,2023-01-23T21:10:00
a093bc3,SWA6115,United States,18.630063821033843,-46.576345196887544,35795.67177651922,478.22454481191187,SWA,ORD,ORD,Descent,False,0.0,2023-01-23T05:18:00
a0d6c44,UAL6247,United States,-75.28765231195382,-17.512682244470355,31741.39186754073,524.2813384801518,UAL,LAX,SIN,Descent,False,0.0,2023-01-23T09:35:00
a099eae,DLH7545,United States,-39.92778514877111,-3.6833443915981263,14827.433974900117,404.02845487902727,DLH,HND,DFW,Climb,False,0.0,2023-01-23T15:11:00
a0e9c93,KLM6335,United States,-59.28345803478042,-80.5371587700004,18428.715509815513,316.2481307769392,KLM,DFW,LHR,Climb,False,0.0,2023-01-23T22:58:00
a0d3899,BAW9257,United States,-172.43228888955926,-53.66277854878415,13260.557573177926,396.40328484488396,BAW,DFW,LHR,Cruise,False,0.0,2023-01-23T07:58:00
a0b555b,DLH2449,United States,-161.01704133975312,85.7584674040449,22703.951816923123,478.20079917065306,DLH,CDG,LAX,Climb,False,0.0,2023-01-23T13:22:00
a0db57c,BAW710,United States,106.55769549242547,60.066620684610484,27547.266964503542,544.0007416938377,BAW,LHR,LAX,Descent,False,0.0,2023-01-23T01:22:00
a03b553,UAL6930,United States,61.642277323771566,-10.60247868162159,30394.845019682092,318.1713290209829,UAL,LHR,FRA,Climb,False,0.0,2023-01-23T23:16:00
a0b28e2,DLH5239,United States,-109.80919646934694,32.81129011761216,37436.318514801154,359.3464964833573,DLH,DXB,LHR,Climb,True,0.0,2023-01-23T09:44:00
a0e03f1,SWA6146,United States,141.99501061868853,-79.9917400101441,11447.403017148385,501.74747093509785,SWA,JFK,ORD,Cruise,False,0.0,2023-01-23T01:01:00
a053bc1,BAW5082,United States,-10.09191016515092,86.83149775744133,23804.563713411466,481.4488736614559,BAW,LAX,JFK,Descent,True,0.0,2023-01-23T15:41:00
a020c6a,DLH1652,United States,104.08419142665025,-17.31172456324117,37075.16125795974,549.5771094999989,DLH,LAX,ORD,Climb,False,0.0,2023-01-23T16:57:00
a02468f,DLH3367,United States,95.6567452822996,-52.25508773087435,39729.01426069181,389.5847489393434,DLH,LHR,DFW,Cruise,False,0.0,2023-01-23T19:08:00
a0b652e,SWA262,United States,98.33025999230802,36.94725720434526,14250.043791112981,508.8250274862131,SWA,DFW,FRA,Descent,False,0.24614017772481595,2023-01-23T09:07:00
a03075d,DAL8109,United States,-68.36426793315769,-41.4619843844905,36583.63202409729,369.0472190187804,DAL,CDG,DFW,Descent,False,0.0,2023-01-23T21:15:00
a0c769b,DAL7980,United States,-40.018382981730355,-76.27421645975478,34607.03791772686,545.2835874936554,DAL,LAX,LHR,Climb,False,0.0,2023-01-23T13:22:00
a0d54cf,SWA7622,United States,-121.63313829345265,-37.00003131869374,18265.459072641985,469.53963442247306,SWA,ORD,ORD,Cruise,False,0.0,2023-01-23T09:02:00
a027c63,DLH9486,United States,-25.909318199410734,-45.88510530776537,10804.887251007722,339.69550421101866,DLH,DXB,LHR,Cruise,False,0.0,2023-01-23T01:14:00
